Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14
2023-05-19,47.220001220703125,47.2599983215332,42.79999923706055,44.77000045776367,76935195,45.70500011444092,41.38840003967286,45.41607189561816,61.07536040597335
2023-05-22,49.58000183105469,49.58000183105469,48.599998474121094,48.79999923706055,11322090,46.1915002822876,41.702800064086915,45.81263665137402,67.40768149778438
2023-05-23,52.04999923706055,52.04999923706055,52.04999923706055,52.04999923706055,4457480,46.78000030517579,42.03280006408692,46.406671183344166,72.45784374946608
2023-05-24,51.209999084472656,54.58000183105469,50.66999816894531,53.279998779296875,127012255,47.28400020599365,42.31060005187989,46.864130983451645,68.56675426423725
2023-05-25,51.83000183105469,52.900001525878906,50.65999984741211,51.33000183105469,37327140,47.7620002746582,42.563600082397464,47.33707106417574,69.85358213714056
2023-05-26,51.61000061035156,52.7599983215332,51.400001525878906,52.310001373291016,17182170,48.20100021362304,42.77620010375976,47.7440167352401,68.77762598504172
2023-05-29,51.279998779296875,52.34000015258789,51.099998474121094,51.97999954223633,12909235,48.51650009155272,42.94140007019043,48.080776929912176,67.10786144921465
2023-05-30,50.220001220703125,51.560001373291016,50.040000915527344,51.400001525878906,13836135,48.668000221252434,43.1284001159668,48.28451257665417,61.90870407281657
2023-05-31,49.93000030517578,51.34000015258789,48.650001525878906,50.20000076293945,42976655,48.84800014495849,43.31980010986329,48.441225693656236,60.527084407613415
2023-06-01,50.83000183105469,51.56999969482422,50.20000076293945,50.5099983215332,21205810,49.008000183105466,43.54160011291504,48.66872818293228,63.266909401338104
2023-06-02,51.130001068115234,52.2599983215332,50.650001525878906,51.11000061035156,20701110,49.16600017547608,43.76440010070801,48.903135124378274,64.15991510913508
2023-06-05,51.88999938964844,53.0,50.91999816894531,51.34000015258789,29925445,49.37350006103516,44.041400070190434,49.18759838773733,66.38913842273146
2023-06-06,52.599998474121094,53.0,51.70000076293945,52.599998474121094,22897040,49.60049991607666,44.294600067138674,49.51258887215483,68.36853876273003
2023-06-07,54.970001220703125,56.33000183105469,53.400001525878906,53.56999969482422,88162125,49.967000007629395,44.577800064086915,50.03234242915943,73.89506625210277
2023-06-08,55.83000183105469,57.20000076293945,54.790000915527344,55.959999084472656,55088100,50.332000160217284,44.88880012512207,50.58450046743516,75.5634917649974
2023-06-09,55.2400016784668,56.59000015258789,55.02000045776367,56.5,21036590,50.68550033569336,45.223200149536126,51.02788153515246,72.15630035256403
2023-06-12,54.310001373291016,55.560001373291016,53.720001220703125,55.400001525878906,20281495,51.04250049591066,45.57740020751953,51.340464376879936,67.02599259036786
2023-06-13,53.560001373291016,54.900001525878906,53.380001068115234,54.52000045776367,14990335,51.35850048065186,45.95320022583009,51.55184885272861,63.12788978231936
2023-06-14,53.04999923706055,54.279998779296875,52.65999984741211,53.63999938964844,17649600,51.66750049591065,46.28420021057129,51.69452984171261,60.54911593900815
2023-06-15,53.849998474121094,54.83000183105469,53.04999923706055,53.31999969482422,24089840,52.10950050354004,46.59480018615723,51.89981256860865,63.09577241061918
2023-06-16,53.220001220703125,54.599998474121094,52.959999084472656,54.20000076293945,18886465,52.40950050354004,46.89700019836426,52.02554482118908,59.82085745993758
2023-06-19,52.72999954223633,53.7400016784668,52.20000076293945,53.380001068115234,13911725,52.56700038909912,47.19120018005371,52.0926357470031,57.32848015602076
2023-06-20,52.34000015258789,53.08000183105469,52.0099983215332,52.720001220703125,9793535,52.58150043487549,47.469200210571294,52.1161942618207,55.351766851524495
2023-06-21,52.130001068115234,53.13999938964844,51.90999984741211,52.33000183105469,13334825,52.62750053405762,47.73580024719239,52.11750919575351,54.26672858281298
2023-06-22,51.31999969482422,52.65999984741211,51.16999816894531,52.099998474121094,13530760,52.6020004272461,47.98620025634766,52.04155590995072,50.18068329910974
2023-06-23,48.47999954223633,51.36000061035156,48.20000076293945,51.31999969482422,36464145,52.44550037384033,48.186000213623046,51.702360065406495,39.072201503757626
2023-06-26,50.119998931884766,50.880001068115234,46.20000076293945,46.810001373291016,40535955,52.38750038146973,48.43180015563965,51.55165900507109,46.444937364235386
2023-06-27,50.619998931884766,51.59000015258789,50.40999984741211,51.0,13871575,52.40750026702881,48.68640014648438,51.46292947429144,48.49140052747408
2023-06-28,50.93000030517578,51.77000045776367,50.599998474121094,50.79999923706055,22617090,52.457500267028806,48.95160018920899,51.41217431532805,49.77290393849737
2023-06-30,49.970001220703125,51.31999969482422,49.79999923706055,51.20000076293945,13611440,52.41450023651123,49.2018002319336,51.27482449679235,45.95954545282902
2023-07-03,49.689998626708984,50.45000076293945,49.599998474121094,50.45000076293945,12506465,52.342500114440924,49.41240020751953,51.123888699641554,44.879508376424255
2023-07-04,49.41999816894531,50.34000015258789,49.2400016784668,49.79999923706055,11804025,52.219000053405765,49.60380020141601,50.96161341100382,43.810386650767846
2023-07-05,49.130001068115234,49.880001068115234,49.0099983215332,49.41999816894531,11058385,52.045500183105474,49.780800247192374,50.787174140252525,42.635583469624216
2023-07-06,49.290000915527344,49.68000030517578,49.09000015258789,49.130001068115234,10940845,51.761500167846684,49.944000244140625,50.64458621408822,43.53523872199774
2023-07-07,48.75,49.540000915527344,48.560001373291016,49.0099983215332,9517015,51.40750007629395,50.073600234985356,50.4641494317941,41.18745489526927
2023-07-10,48.40999984741211,49.869998931884766,47.459999084472656,48.939998626708984,22047580,51.06599998474122,50.185200195312504,50.26851613804343,39.73449323688059
2023-07-11,48.84000015258789,49.150001525878906,48.27000045776367,48.40999984741211,10404095,50.79249992370607,50.2626001739502,50.13246699657147,42.49730764593619
2023-07-12,48.16999816894531,49.099998474121094,47.79999923706055,49.09000015258789,10286035,50.522999763488784,50.28220016479492,49.94556520346422,39.461667157059246
2023-07-13,47.439998626708984,48.59000015258789,47.16999816894531,48.45000076293945,10693915,50.242499732971204,50.304400100708015,49.70693981520182,36.40997654458909
2023-07-14,48.380001068115234,48.540000915527344,47.20000076293945,47.529998779296875,12527485,49.96899986267091,50.319400100708016,49.58056469643167,42.56888050222476
2023-07-17,49.13999938964844,49.90999984741211,48.66999816894531,49.06999969482422,19359985,49.76499977111818,50.34280006408691,49.53860609578565,47.03539283030873
2023-07-18,49.310001373291016,50.88999938964844,48.560001373291016,49.38999938964844,27953230,49.593999862670906,50.3742000579834,49.51683421745283,48.009421948831395
2023-07-19,49.13999938964844,49.75,49.0,49.599998474121094,7773950,49.43399982452393,50.395800018310545,49.48094518623336,47.077069136046816
2023-07-20,48.83000183105469,49.38999938964844,48.70000076293945,49.13999938964844,6823460,49.2689998626709,50.41960006713867,49.41895058097825,45.34766034786505
2023-07-21,48.349998474121094,48.97999954223633,48.189998626708984,48.630001068115234,10008970,49.120499801635745,50.416000061035156,49.31714561842042,42.730121951111364
2023-07-24,47.599998474121094,48.56999969482422,47.43000030517578,48.56999969482422,12228850,49.076499748229985,50.404600067138674,49.15360779515382,38.94728965228486
2023-07-25,52.029998779296875,52.58000183105469,47.599998474121094,47.599998474121094,82279995,49.17199974060058,50.50180007934569,49.427549793643635,60.94206111747348
2023-07-26,51.099998474121094,53.09000015258789,50.58000183105469,52.400001525878906,71822165,49.195999717712404,50.579000015258785,49.58683062035578,56.35229914595282
2023-07-27,50.599998474121094,51.540000915527344,50.02000045776367,51.279998779296875,16258385,49.17949962615967,50.65360000610352,49.683322796904854,53.9976849284183
2023-07-28,51.709999084472656,52.099998474121094,50.25,50.79999923706055,30903450,49.26649951934815,50.7876000213623,49.87633958619702,58.17574108827467
2023-07-31,54.65999984741211,55.099998474121094,51.900001525878906,52.0,79629895,49.51499958038331,50.93639999389649,50.33192627774131,66.80464285265775
2023-08-01,54.63999938964844,55.97999954223633,54.06999969482422,55.16999816894531,39620970,49.77599964141847,51.03759994506836,50.7422189550658,66.70416214276148
2023-08-02,53.540000915527344,55.290000915527344,52.119998931884766,54.68000030517578,34496915,49.99649963378908,51.067399978637695,51.008674379871664,61.24779786527887
2023-08-03,54.970001220703125,56.09000015258789,52.81999969482422,53.709999084472656,86618155,50.28049964904786,51.142600021362306,51.38594360280799,65.22967540410558
2023-08-04,55.70000076293945,56.900001525878906,55.040000915527344,56.79999923706055,51469805,50.62799968719484,51.22,51.79680618948718,67.08879138861921
2023-08-07,54.65999984741211,56.16999816894531,54.41999816894531,55.97999954223633,26658980,50.94049968719484,51.28099998474121,52.069491299765744,62.00248353443204
2023-08-08,56.04999923706055,56.400001525878906,52.95000076293945,54.599998474121094,58149790,51.30099964141847,51.37639999389649,52.44858729379382,65.7409505628052
2023-08-09,55.43000030517578,56.79999923706055,55.220001220703125,56.13999938964844,37166185,51.66399974822999,51.48059997558594,52.73253139011591,62.77420318785855
2023-08-10,56.380001068115234,58.20000076293945,55.290000915527344,55.619998931884766,69077970,52.1109998703003,51.60959999084473,53.079909454687275,65.35416521325124
2023-08-11,57.619998931884766,57.880001068115234,56.150001525878906,56.75,50043665,52.57299976348877,51.74539993286133,53.51229892870608,68.42975835265341
2023-08-14,57.220001220703125,57.790000915527344,55.209999084472656,56.65999984741211,53302855,52.9769998550415,51.867199935913085,53.8654134327058,66.38259118944876
2023-08-16,55.97999954223633,58.34000015258789,54.880001068115234,57.20000076293945,168687585,53.31049976348877,51.948999938964846,54.066802585994424,60.35465656483015
2023-08-17,57.310001373291016,57.70000076293945,56.400001525878906,56.91999816894531,90797740,53.718999862670906,52.043199996948246,54.37567866097505,64.11824918225894
2023-08-18,60.91999816894531,64.33000183105469,57.25,57.38999938964844,290603205,54.32349967956544,52.16219993591309,54.99894718554364,71.91233693663308
2023-08-21,64.97000122070312,65.5999984741211,61.11000061035156,61.34000015258789,179423445,55.15449981689454,52.344999923706055,55.94857137936836,77.75123391712098
2023-08-22,69.4800033569336,69.9800033569336,66.19999694824219,66.69999694824219,182866500,56.24850006103516,52.62979995727539,57.23727918675552,82.19100598433486
2023-08-23,64.56999969482422,71.8499984741211,62.459999084472656,70.5999984741211,246793635,56.87550010681153,52.83499992370606,57.9356335208573,66.60742853292493
2023-08-24,65.76000213623047,67.97000122070312,64.56999969482422,66.0,116340120,57.608500289917004,53.07899993896485,58.680811484226176,68.18201412141433
2023-08-25,65.01000213623047,66.94000244140625,63.79999923706055,65.9800033569336,80142575,58.32900047302246,53.31819999694825,59.28359154632182,66.06753875217514
2023-08-28,64.36000061035156,67.19999694824219,63.439998626708984,66.4000015258789,72895055,58.961500549316405,53.52840003967285,59.767059076229415,64.20902127072368
2023-08-29,66.54000091552734,67.7699966430664,63.18000030517578,64.56999969482422,126085590,59.55550060272217,53.79480003356934,60.41210115616255,67.51008534756639
2023-08-30,65.68000030517578,67.26000213623047,65.2699966430664,66.87000274658203,45644695,60.10750064849853,54.05380004882813,60.91380583702096,64.96452421964672
2023-08-31,64.26000213623047,64.86000061035156,61.79999923706055,62.79999923706055,109354525,60.64350070953369,54.29220008850098,61.23249119885044,60.882451711298096
2023-09-01,66.05000305175781,67.19000244140625,62.45000076293945,63.0,124318220,61.19750080108642,54.57060012817384,61.691301851508285,63.956962284398614
2023-09-04,68.3499984741211,69.04000091552734,66.4000015258789,66.4000015258789,79675995,61.830000686645505,54.91120010375977,62.325463434614264,67.49243290800484
2023-09-05,68.48999786376953,70.4000015258789,67.19999694824219,69.43000030517578,82217305,62.52150058746337,55.31140007019043,62.91256195167667,67.70012052465488
2023-09-06,69.51000213623047,70.0999984741211,67.83000183105469,68.72000122070312,47412150,63.19450073242188,55.69920013427734,63.54088958830084,69.24198083810272
2023-09-07,71.76000213623047,72.44000244140625,69.0199966430664,69.87000274658203,124675485,64.01100082397461,56.12200019836426,64.32366221191319,72.37466681875455
2023-09-08,73.83000183105469,74.4800033569336,71.4000015258789,72.0,130366145,64.88350086212158,56.580000228881836,65.22902788992667,74.90680238765967
2023-09-11,79.68000030517578,80.63999938964844,74.58999633789062,74.5999984741211,224198195,65.98650093078614,57.174200210571286,66.60531097709325,80.38007349078356
2023-09-12,77.26000213623047,81.94000244140625,74.68000030517578,81.19999694824219,169472600,66.98850097656249,57.72560028076172,67.62004346843966,73.2612347463734
2023-09-13,75.41999816894531,78.4000015258789,73.36000061035156,77.1500015258789,72683805,67.96050090789795,58.24560028076172,68.36289629705925,68.30766160212174
2023-09-14,75.43000030517578,76.76000213623047,75.0199966430664,76.0,34490860,68.8665008544922,58.771600265502926,69.03595382164178,68.32020125312144
2023-09-15,75.87999725341797,76.80000305175781,75.44000244140625,75.69999694824219,91067450,69.61450080871583,59.30340019226074,69.68776748181094,68.91609418732844
2023-09-18,75.0,76.56999969482422,74.48999786376953,76.19999694824219,101759565,70.11600074768067,59.828400192260744,70.19369438830513,66.29011647669209
2023-09-20,73.68000030517578,74.76000213623047,73.20999908447266,74.2300033569336,88284250,70.32600059509278,60.33380020141602,70.52572352324519,62.446369666315945
2023-09-21,76.48999786376953,77.0,72.87999725341797,73.4000015258789,123606530,70.92200050354005,60.886800155639655,71.09374965091418,66.85264530432802
2023-09-22,76.77999877929688,77.8499984741211,76.0,77.05999755859375,60000840,71.47300033569337,61.45900016784668,71.63529718695062,67.27934257515362
2023-09-25,76.2300033569336,77.11000061035156,75.63999938964844,76.77999877929688,85625080,72.03400039672852,62.03480026245117,72.07288825075852,65.55578265831477
2023-09-26,75.5,76.55999755859375,75.0199966430664,76.01000213623047,85012690,72.59100036621093,62.57720024108886,72.39927984592438,63.24005567662167
2023-09-27,75.06999969482422,75.80000305175781,74.6500015258789,75.80000305175781,82369930,73.01750030517579,63.09580024719238,72.65363411724817,61.8540248060788
2023-09-28,75.08000183105469,75.97000122070312,74.48999786376953,75.36000061035156,97045840,73.48750038146974,63.61120025634766,72.88471675665832,61.87495627441646
2023-09-29,75.48999786376953,75.80000305175781,74.62000274658203,75.08000183105469,89947185,74.0490001678467,64.13820022583008,73.1328387668594,62.77660733729168
2023-10-03,73.33999633789062,75.37999725341797,72.63999938964844,75.37999725341797,16564955,74.41349983215333,64.6284001159668,73.15256805933855,55.3801151909325
2023-10-04,74.41000366210938,75.5,72.63999938964844,73.45999908447266,38800230,74.71650009155275,65.14960021972657,73.27232383103102,58.03041669041246
2023-10-05,73.16999816894531,75.19999694824219,72.81999969482422,74.68000030517578,11912770,74.95050010681153,65.66100021362304,73.26257852987999,54.025554189441074
2023-10-06,72.86000061035156,74.19999694824219,72.5999984741211,73.27999877929688,11746545,75.11800003051759,66.07760025024413,73.22423777563918,53.04005730990753
2023-10-09,68.4000015258789,71.0,67.80000305175781,70.45999908447266,36765005,74.95000000000002,66.42360031127929,72.76478670423344,41.35260030797689
2023-10-10,69.93000030517578,70.55999755859375,68.66000366210938,68.68000030517578,18603550,74.75499992370607,66.81020034790039,72.49480704718033,45.76746074215808
2023-10-11,69.95999908447266,71.73999786376953,69.62999725341797,70.5999984741211,17444870,74.2689998626709,67.17520034790039,72.2533967650177,45.853527524761525
2023-10-12,69.44999694824219,70.7699966430664,69.22000122070312,70.4000015258789,10313240,73.87849960327148,67.47100028991699,71.98640630627717,44.55884684349698
2023-10-13,68.37999725341797,69.0,68.25,69.0,11425835,73.52649955749511,67.74580024719239,71.64293877743344,41.8866879474398
2023-10-16,65.93000030517578,68.7300033569336,65.4000015258789,68.22000122070312,27847765,73.05149955749512,67.99360023498535,71.0988493991232,36.49063361814463
2023-10-17,67.0999984741211,68.87999725341797,66.37999725341797,66.38999938964844,23234775,72.61249961853028,68.2362001800537,70.7180064538849,40.43686173151657
2023-10-18,66.79000091552734,67.94000244140625,66.4000015258789,67.4000015258789,11348830,72.20199966430664,68.45800018310547,70.34391068832703,39.73241661661058
2023-10-19,68.88999938964844,69.33999633789062,66.19999694824219,66.77999877929688,25163180,71.96249961853027,68.7426001739502,70.20544294559573,46.52820533660194
2023-10-20,67.66000366210938,69.26000213623047,67.0,68.5999984741211,17321945,71.52099990844727,68.97480026245117,69.96302015669227,43.43861188127616
2023-10-23,63.290000915527344,68.41999816894531,62.83000183105469,68.12000274658203,30377490,70.8465000152588,69.13200027465821,69.32749451467656,34.63819770200556
2023-10-25,62.540000915527344,65.95999908447266,62.04999923706055,65.38999938964844,27013990,70.16199989318848,69.25520027160644,68.68106655285283,33.387991345608775
2023-10-26,65.47000122070312,67.26000213623047,57.869998931884766,62.0,63795225,69.66049995422362,69.41220031738281,68.3752508069338,42.169593304002476
2023-10-27,70.83000183105469,72.97000122070312,66.30999755859375,66.4000015258789,74387940,69.44850006103515,69.68440032958985,68.60903661875484,54.092599655436
2023-10-30,71.58999633789062,71.94000244140625,69.01000213623047,70.87999725341797,45073660,69.27399978637696,69.99660026550293,68.89293754438683,55.49373777488423
2023-10-31,72.61000061035156,73.58000183105469,71.87000274658203,72.19999694824219,35401355,69.12999992370605,70.30260025024415,69.24694355066919,57.37412700934899
2023-11-01,73.04000091552734,74.54000091552734,71.5199966430664,72.9000015258789,27863125,69.11500015258788,70.54500030517579,69.6081871092271,58.17635891246724
2023-11-02,74.58999633789062,78.68000030517578,73.11000061035156,73.5999984741211,105503865,69.12399978637696,70.73740020751953,70.08264513100458,61.02390830473533
2023-11-03,76.93000030517578,78.5999984741211,75.25,75.36000061035156,61165455,69.31199989318849,70.88640014648438,70.73477419521136,64.90831352380026
2023-11-06,78.80000305175781,79.5199966430664,76.30999755859375,77.79000091552734,87155440,69.60900001525879,71.17100021362306,71.50289122916817,67.68037517833413
2023-11-07,76.76000213623047,80.5199966430664,76.0,78.77999877929688,92631645,70.02700004577636,71.39100021362304,72.00356845841219,61.93270916409607
2023-11-08,78.68000030517578,79.0,76.23999786376953,76.80000305175781,100212605,70.46450004577638,71.66440017700195,72.63941911048491,64.94971055867343
2023-11-09,80.22000122070312,81.93000030517578,78.11000061035156,79.0199966430664,141945885,70.97750015258791,71.98160018920899,73.36137931145807,67.19546503618102
2023-11-10,79.87999725341797,81.36000061035156,79.05999755859375,79.98999786376953,82874795,71.49900016784669,72.2484001159668,73.98220006783521,66.18715962352087
2023-11-13,78.12000274658203,79.95999908447266,77.62000274658203,79.58999633789062,57271400,71.98600044250489,72.49720016479492,74.37627651343014,61.07800562334614
2023-11-15,78.19999694824219,79.5999984741211,77.61000061035156,79.58999633789062,61397240,72.5995002746582,72.77600006103516,74.74044036436462,61.224514646091954
2023-11-16,77.91000366210938,79.04000091552734,77.26000213623047,78.04000091552734,66104510,73.14000053405762,73.01320007324219,75.0423035355784,60.33782214687078
2023-11-17,77.45999908447266,78.38999938964844,77.16000366210938,77.9000015258789,63953475,73.67350044250489,73.19540008544922,75.2725602545207,58.91200075006799
2023-11-20,77.98999786376953,78.68000030517578,76.80000305175781,77.45999908447266,68286055,74.12850036621094,73.38540008544922,75.53136383635392,60.10766054017327
2023-11-21,78.5,79.33000183105469,78.04000091552734,78.08999633789062,70942360,74.67050018310546,73.56520004272461,75.81409109003451,61.27544025865304
2023-11-22,77.44000244140625,79.0999984741211,77.02999877929688,78.5,53131280,75.37800025939941,73.67880004882812,75.96893979016515,57.507423009910674
2023-11-23,76.33999633789062,78.0999984741211,76.01000213623047,77.66000366210938,13796200,76.0680000305176,73.72899993896486,76.00427850899615,53.80948050600248
2023-11-24,79.44000244140625,80.16000366210938,76.05999755859375,76.54000091552734,45674025,76.76650009155274,73.72419998168945,76.33149031208283,61.3519850077966
2023-11-28,89.23999786376953,92.87999725341797,81.4000015258789,81.4000015258789,337413070,77.68699989318849,73.96379989624023,77.56087198367203,75.16063512689057
2023-11-29,86.62000274658203,94.16000366210938,85.36000061035156,91.33999633789062,221077860,78.43850021362306,74.18779998779297,78.42364634204442,68.15011971666881
2023-11-30,86.30000305175781,87.31999969482422,83.41999816894531,86.5999984741211,57700095,79.12300033569335,74.40520004272462,79.17377555249331,67.32414994962109
2023-12-01,88.08000183105469,90.95999908447266,87.06999969482422,87.4000015258789,68806000,79.87500038146972,74.64920013427734,80.02198757902296,69.53592211749547
2023-12-04,92.94000244140625,98.80000305175781,91.69999694824219,98.80000305175781,75424375,80.7925006866455,75.00800018310547,81.25227470877375,74.59269451195662
2023-12-05,107.62999725341797,109.16000366210938,91.19999694824219,92.5999984741211,296481860,82.3275005340576,75.68700012207033,83.76443876064462,83.5052348429979
2023-12-06,112.08999633789062,117.88999938964844,107.80000305175781,109.0,232159980,83.99200019836425,76.39900009155274,86.46211091085853,85.20242764582892
2023-12-07,112.4800033569336,114.94000244140625,110.47000122070312,113.58999633789062,80069340,85.7780002593994,77.11300018310547,88.94000542953235,85.34443471236663
2023-12-08,106.76000213623047,114.0,103.5,113.19999694824219,82503380,87.18200035095215,77.7236001586914,90.63714797302741,74.11104551787543
2023-12-11,105.2300033569336,107.94000244140625,103.0199966430664,107.0,49451000,88.43250045776367,78.31820022583007,92.0269437238756,71.40374638209516
2023-12-12,103.38999938964844,105.80000305175781,102.41999816894531,105.52999877929688,25650590,89.60800056457518,78.88460021972656,93.10913950156825,68.17814395618575
2023-12-13,101.13999938964844,104.0,99.5999984741211,103.88999938964844,46335665,90.75900039672851,79.40580017089843,93.87398330043304,64.35001189139047
2023-12-14,105.79000091552734,106.19000244140625,101.13999938964844,101.77999877929688,17944090,92.13850059509276,80.01180023193359,95.00884212091822,68.3102055231571
2023-12-15,107.7699966430664,109.30000305175781,103.91999816894531,107.4000015258789,52467205,93.63150024414061,80.70040023803712,96.22419017064662,69.84621773125313
2023-12-18,107.87000274658203,109.08000183105469,106.41000366210938,108.62999725341797,10243675,95.15200042724608,81.36960021972655,97.33331517787856,69.92550810777861
